event_name,timestamp,info,exp_iteration,data,additional_info
exp_preparing,2025-09-28 20:56:04,,02,"{""status"": ""ready"", ""input_prompt_ver"": ""v2""}","{""case_index_list"": [""07"", ""08"", ""13"", ""02"", ""11""], ""save_dir"": ""/dog_counseling/prompting/exp_record/exp_log_v2_02.csv""}"
chat_process_started,2025-09-28 20:56:04,,"{""num_cases"": 5}","{""case_index_list"": [""07"", ""08"", ""13"", ""02"", ""11""]}"
chat_generated...,2025-09-28 20:56:08,Case08...[1]counselor,,
chat_generated...,2025-09-28 20:56:09,Case13...[1]counselor,,
chat_generated...,2025-09-28 20:56:09,Case07...[1]counselor,,
chat_generated...,2025-09-28 20:56:09,Case11...[1]counselor,,
chat_generated...,2025-09-28 20:56:10,Case02...[1]counselor,,
chat_generated...,2025-09-28 20:56:11,Case08...[1]tester,,
chat_generated...,2025-09-28 20:56:13,Case07...[1]tester,,
chat_generated...,2025-09-28 20:56:13,Case11...[1]tester,,
chat_generated...,2025-09-28 20:56:14,Case08...[2]counselor,,
chat_generated...,2025-09-28 20:56:15,Case08...[2]tester,,
chat_generated...,2025-09-28 20:56:15,Case13...[1]tester,,
chat_generated...,2025-09-28 20:56:18,Case07...[2]counselor,,
chat_generated...,2025-09-28 20:56:18,Case11...[2]counselor,,
chat_generated...,2025-09-28 20:56:19,Case11...[2]tester,,
chat_generated...,2025-09-28 20:56:20,Case13...[2]counselor,,
chat_generated...,2025-09-28 20:56:20,Case13...[2]tester,,
chat_generated...,2025-09-28 20:56:20,Case08...[3]counselor,,
chat_generated...,2025-09-28 20:56:20,Case02...[1]tester,,
chat_generated...,2025-09-28 20:56:21,Case08...[3]tester,,
chat_generated...,2025-09-28 20:56:24,Case11...[3]counselor,,
chat_generated...,2025-09-28 20:56:25,Case11...[3]tester,,
chat_generated...,2025-09-28 20:56:28,Case11...[4]counselor,,
chat_generated...,2025-09-28 20:56:29,Case08...[4]counselor,,
chat_generated...,2025-09-28 20:56:29,Case11...[4]tester,,
chat_generated...,2025-09-28 20:56:30,Case13...[3]counselor,,
chat_generated...,2025-09-28 20:56:30,Case13...[3]tester,,
chat_generated...,2025-09-28 20:56:31,Case08...[4]tester,,
chat_generated...,2025-09-28 20:56:33,Case11...[5]counselor,,
chat_generated...,2025-09-28 20:56:33,Case11...[5]tester,,
chat_generated...,2025-09-28 20:56:35,Case13...[4]counselor,,
chat_generated...,2025-09-28 20:56:35,Case13...[4]tester,,
chat_generated...,2025-09-28 20:56:38,Case11...[6]counselor,,
chat_generated...,2025-09-28 20:56:39,Case11...[6]tester,,
chat_generated...,2025-09-28 20:56:41,Case02...[2]counselor,,
chat_generated...,2025-09-28 20:56:42,Case02...[2]tester,,
chat_generated...,2025-09-28 20:56:44,Case07...[2]tester,,
chat_generated...,2025-09-28 20:56:44,Case02...[3]counselor,,
chat_generated...,2025-09-28 20:56:45,Case08...[5]counselor,,
chat_generated...,2025-09-28 20:56:45,Case11...[7]counselor,,
chat_generated...,2025-09-28 20:56:45,Case13...[5]counselor,,
chat_generated...,2025-09-28 20:56:46,Case11...[7]tester,,
chat_generated...,2025-09-28 20:56:46,Case13...[5]tester,,
chat_generated...,2025-09-28 20:56:46,Case08...[5]tester,,
chat_generated...,2025-09-28 20:56:49,Case13...[6]counselor,,
chat_generated...,2025-09-28 20:56:49,Case13...[6]tester,,
chat_generated...,2025-09-28 20:56:50,Case11...[8]counselor,,
chat_generated...,2025-09-28 20:56:50,Case02...[3]tester,,
chat_generated...,2025-09-28 20:56:50,Case11...[8]tester,,
chat_generated...,2025-09-28 20:56:53,Case11...[9]counselor,,
chat_generated...,2025-09-28 20:56:53,Case13...[7]counselor,,
chat_generated...,2025-09-28 20:56:54,Case13...[7]tester,,
chat_generated...,2025-09-28 20:56:54,Case11...[9]tester,,
chat_generated...,2025-09-28 20:56:56,Case11...[10]counselor,,
chat_generated...,2025-09-28 20:56:57,Case08...[6]counselor,,
chat_generated...,2025-09-28 20:56:57,Case07...[3]counselor,,
chat_generated...,2025-09-28 20:56:58,Case02...[4]counselor,,
chat_generated...,2025-09-28 20:56:58,Case08...[6]tester,,
chat_generated...,2025-09-28 20:56:58,Case02...[4]tester,,
chat_generated...,2025-09-28 20:57:00,Case07...[3]tester,,
chat_generated...,2025-09-28 20:57:03,Case02...[5]counselor,,
chat_generated...,2025-09-28 20:57:04,Case13...[8]counselor,,
chat_generated...,2025-09-28 20:57:04,Case02...[5]tester,,
chat_generated...,2025-09-28 20:57:05,Case13...[8]tester,,
chat_generated...,2025-09-28 20:57:05,Case11...[10]tester,,
chat_generated...,2025-09-28 20:57:07,Case08...[7]counselor,,
chat_generated...,2025-09-28 20:57:08,Case13...[9]counselor,,
chat_generated...,2025-09-28 20:57:10,Case13...[9]tester,,
chat_generated...,2025-09-28 20:57:11,Case08...[7]tester,,
chat_generated...,2025-09-28 20:57:11,Case11...[11]counselor,,
chat_generated...,2025-09-28 20:57:13,Case08...[8]counselor,,
chat_generated...,2025-09-28 20:57:15,Case07...[4]counselor,,
chat_generated...,2025-09-28 20:57:15,Case08...[8]tester,,
chat_generated...,2025-09-28 20:57:15,Case11...[11]tester,,
chat_generated...,2025-09-28 20:57:16,Case07...[4]tester,,
chat_generated...,2025-09-28 20:57:19,Case13...[10]counselor,,
chat_generated...,2025-09-28 20:57:23,Case02...[6]counselor,,
chat_generated...,2025-09-28 20:57:23,Case13...[10]tester,,
chat_generated...,2025-09-28 20:57:24,Case02...[6]tester,,
chat_generated...,2025-09-28 20:57:28,Case08...[9]counselor,,
chat_generated...,2025-09-28 20:57:29,Case11...[12]counselor,,
chat_generated...,2025-09-28 20:57:30,Case11...[12]tester,,
chat_generated...,2025-09-28 20:57:32,Case08...[9]tester,,
chat_generated...,2025-09-28 20:57:33,Case11...[13]counselor,,
chat_generated...,2025-09-28 20:57:35,Case13...[11]counselor,,
chat_generated...,2025-09-28 20:57:35,Case02...[7]counselor,,
chat_generated...,2025-09-28 20:57:35,Case13...[11]tester,,
chat_generated...,2025-09-28 20:57:36,Case02...[7]tester,,
