event_name,timestamp,info,exp_iteration,data,additional_info
exp_preparing,2025-10-01 01:11:21,,01,"{""status"": ""ready"", ""input_prompt_ver"": ""v5""}","{""case_index_list"": [""03"", ""01"", ""04"", ""12"", ""08""], ""save_dir"": ""/dog_counseling/prompting/exp_record/exp_log_v5_01.csv""}"
chat_process_started,2025-10-01 01:11:21,,"{""num_cases"": 5}","{""case_index_list"": [""03"", ""01"", ""04"", ""12"", ""08""]}"
chat_generated...,2025-10-01 01:11:26,Case03...[1]counselor,,
chat_generated...,2025-10-01 01:11:26,Case04...[1]counselor,,
chat_generated...,2025-10-01 01:11:26,Case12...[1]counselor,,
chat_generated...,2025-10-01 01:11:26,Case01...[1]counselor,,
chat_generated...,2025-10-01 01:11:27,Case03...[1]tester,,
chat_generated...,2025-10-01 01:11:27,Case08...[1]counselor,,
chat_generated...,2025-10-01 01:11:30,Case04...[1]tester,,
chat_generated...,2025-10-01 01:11:30,Case08...[1]tester,,
chat_generated...,2025-10-01 01:11:30,Case12...[1]tester,,
chat_generated...,2025-10-01 01:11:32,Case03...[2]counselor,,
chat_generated...,2025-10-01 01:11:33,Case03...[2]tester,,
chat_generated...,2025-10-01 01:11:35,Case01...[1]tester,,
chat_generated...,2025-10-01 01:11:35,Case12...[2]counselor,,
chat_generated...,2025-10-01 01:11:36,Case04...[2]counselor,,
chat_generated...,2025-10-01 01:11:37,Case08...[2]counselor,,
chat_generated...,2025-10-01 01:11:37,Case12...[2]tester,,
chat_generated...,2025-10-01 01:11:37,Case03...[3]counselor,,
chat_generated...,2025-10-01 01:11:38,Case04...[2]tester,,
chat_generated...,2025-10-01 01:11:38,Case08...[2]tester,,
chat_generated...,2025-10-01 01:11:38,Case03...[3]tester,,
chat_generated...,2025-10-01 01:11:39,Case01...[2]counselor,,
chat_generated...,2025-10-01 01:11:41,Case01...[2]tester,,
chat_generated...,2025-10-01 01:11:41,Case12...[3]counselor,,
chat_generated...,2025-10-01 01:11:42,Case03...[4]counselor,,
chat_generated...,2025-10-01 01:11:42,Case12...[3]tester,,
chat_generated...,2025-10-01 01:11:43,Case03...[4]tester,,
chat_generated...,2025-10-01 01:11:48,Case12...[4]counselor,,
chat_generated...,2025-10-01 01:11:48,Case04...[3]counselor,,
chat_generated...,2025-10-01 01:11:48,Case03...[5]counselor,,
chat_generated...,2025-10-01 01:11:49,Case12...[4]tester,,
chat_generated...,2025-10-01 01:11:49,Case03...[5]tester,,
chat_generated...,2025-10-01 01:11:49,Case04...[3]tester,,
chat_generated...,2025-10-01 01:11:49,Case01...[3]counselor,,
chat_generated...,2025-10-01 01:11:52,Case01...[3]tester,,
chat_generated...,2025-10-01 01:11:57,Case01...[4]counselor,,
chat_generated...,2025-10-01 01:11:58,Case01...[4]tester,,
chat_generated...,2025-10-01 01:11:59,Case08...[3]counselor,,
chat_generated...,2025-10-01 01:12:01,Case08...[3]tester,,
chat_generated...,2025-10-01 01:12:07,Case04...[4]counselor,,
chat_generated...,2025-10-01 01:12:07,Case12...[5]counselor,,
chat_generated...,2025-10-01 01:12:09,Case01...[5]counselor,,
chat_generated...,2025-10-01 01:12:09,Case12...[5]tester,,
chat_generated...,2025-10-01 01:12:10,Case04...[4]tester,,
chat_generated...,2025-10-01 01:12:11,Case01...[5]tester,,
chat_generated...,2025-10-01 01:12:15,Case01...[6]counselor,,
chat_generated...,2025-10-01 01:12:18,Case01...[6]tester,,
chat_generated...,2025-10-01 01:12:18,Case08...[4]counselor,,
