event_name,timestamp,info,exp_iteration,data,additional_info
exp_preparing,2025-09-28 20:27:31,,01,"{""status"": ""ready"", ""input_prompt_ver"": ""v2""}","{""case_index_list"": [""14"", ""00"", ""01"", ""02"", ""06""], ""save_dir"": ""/dog_counseling/prompting/exp_record/exp_log_v2_01.csv""}"
chat_process_started,2025-09-28 20:27:31,,"{""num_cases"": 5}","{""case_index_list"": [""14"", ""00"", ""01"", ""02"", ""06""]}"
chat_generated...,2025-09-28 20:27:35,Case14...[1]counselor,,
chat_generated...,2025-09-28 20:27:35,Case00...[1]counselor,,
chat_generated...,2025-09-28 20:27:36,Case06...[1]counselor,,
chat_generated...,2025-09-28 20:27:36,Case01...[1]counselor,,
chat_generated...,2025-09-28 20:27:36,Case02...[1]counselor,,
chat_generated...,2025-09-28 20:27:37,Case06...[1]tester,,
chat_generated...,2025-09-28 20:27:38,Case00...[1]tester,,
chat_generated...,2025-09-28 20:27:38,Case14...[1]tester,,
chat_generated...,2025-09-28 20:27:39,Case02...[1]tester,,
chat_generated...,2025-09-28 20:27:42,Case00...[2]counselor,,
chat_generated...,2025-09-28 20:27:42,Case06...[2]counselor,,
chat_generated...,2025-09-28 20:27:43,Case01...[1]tester,,
chat_generated...,2025-09-28 20:27:43,Case06...[2]tester,,
chat_generated...,2025-09-28 20:27:43,Case00...[2]tester,,
chat_generated...,2025-09-28 20:27:43,Case02...[2]counselor,,
chat_generated...,2025-09-28 20:27:44,Case02...[2]tester,,
chat_generated...,2025-09-28 20:27:47,Case06...[3]counselor,,
chat_generated...,2025-09-28 20:27:48,Case06...[3]tester,,
chat_generated...,2025-09-28 20:27:51,Case02...[3]counselor,,
chat_generated...,2025-09-28 20:27:51,Case06...[4]counselor,,
chat_generated...,2025-09-28 20:27:52,Case06...[4]tester,,
chat_generated...,2025-09-28 20:27:52,Case02...[3]tester,,
chat_generated...,2025-09-28 20:27:53,Case01...[2]counselor,,
chat_generated...,2025-09-28 20:27:54,Case00...[3]counselor,,
chat_generated...,2025-09-28 20:27:55,Case00...[3]tester,,
chat_generated...,2025-09-28 20:27:55,Case14...[2]counselor,,
chat_generated...,2025-09-28 20:27:55,Case06...[5]counselor,,
chat_generated...,2025-09-28 20:27:56,Case01...[2]tester,,
chat_generated...,2025-09-28 20:27:56,Case06...[5]tester,,
chat_generated...,2025-09-28 20:27:58,Case14...[2]tester,,
chat_generated...,2025-09-28 20:28:01,Case01...[3]counselor,,
chat_generated...,2025-09-28 20:28:03,Case01...[3]tester,,
chat_generated...,2025-09-28 20:28:04,Case00...[4]counselor,,
chat_generated...,2025-09-28 20:28:04,Case00...[4]tester,,
chat_generated...,2025-09-28 20:28:06,Case06...[6]counselor,,
chat_generated...,2025-09-28 20:28:07,Case06...[6]tester,,
chat_generated...,2025-09-28 20:28:09,Case00...[5]counselor,,
chat_generated...,2025-09-28 20:28:10,Case00...[5]tester,,
chat_generated...,2025-09-28 20:28:10,Case14...[3]counselor,,
chat_generated...,2025-09-28 20:28:12,Case01...[4]counselor,,
chat_generated...,2025-09-28 20:28:12,Case14...[3]tester,,
chat_generated...,2025-09-28 20:28:14,Case06...[7]counselor,,
chat_generated...,2025-09-28 20:28:15,Case01...[4]tester,,
chat_generated...,2025-09-28 20:28:15,Case06...[7]tester,,
chat_generated...,2025-09-28 20:28:17,Case00...[6]counselor,,
chat_generated...,2025-09-28 20:28:18,Case00...[6]tester,,
chat_generated...,2025-09-28 20:28:20,Case00...[7]counselor,,
chat_generated...,2025-09-28 20:28:22,Case01...[5]counselor,,
chat_generated...,2025-09-28 20:28:23,Case01...[5]tester,,
chat_generated...,2025-09-28 20:28:28,Case00...[7]tester,,
chat_generated...,2025-09-28 20:28:29,Case01...[6]counselor,,
chat_generated...,2025-09-28 20:28:30,Case14...[4]counselor,,
chat_generated...,2025-09-28 20:28:31,Case14...[4]tester,,
chat_generated...,2025-09-28 20:28:31,Case01...[6]tester,,
chat_generated...,2025-09-28 20:28:34,Case00...[8]counselor,,
chat_generated...,2025-09-28 20:28:34,Case06...[8]counselor,,
chat_generated...,2025-09-28 20:28:35,Case06...[8]tester,,
chat_generated...,2025-09-28 20:28:37,Case06...[9]counselor,,
