event_name,timestamp,info,exp_iteration,data,additional_info
exp_preparing,2025-09-28 22:12:11,,05,"{""status"": ""ready"", ""input_prompt_ver"": ""v2""}","{""case_index_list"": [""11"", ""14"", ""02"", ""13"", ""06""], ""save_dir"": ""/dog_counseling/prompting/exp_record/exp_log_v2_05.csv""}"
chat_process_started,2025-09-28 22:12:11,,"{""num_cases"": 5}","{""case_index_list"": [""11"", ""14"", ""02"", ""13"", ""06""]}"
chat_generated...,2025-09-28 22:12:14,Case13...[1]counselor,,
chat_generated...,2025-09-28 22:12:15,Case11...[1]counselor,,
chat_generated...,2025-09-28 22:12:15,Case14...[1]counselor,,
chat_generated...,2025-09-28 22:12:15,Case06...[1]counselor,,
chat_generated...,2025-09-28 22:12:15,Case02...[1]counselor,,
chat_generated...,2025-09-28 22:12:17,Case13...[1]tester,,
chat_generated...,2025-09-28 22:12:18,Case02...[1]tester,,
chat_generated...,2025-09-28 22:12:20,Case13...[2]counselor,,
chat_generated...,2025-09-28 22:12:20,Case06...[1]tester,,
chat_generated...,2025-09-28 22:12:21,Case13...[2]tester,,
chat_generated...,2025-09-28 22:12:22,Case14...[1]tester,,
chat_generated...,2025-09-28 22:12:23,Case11...[1]tester,,
chat_generated...,2025-09-28 22:12:23,Case06...[2]counselor,,
chat_generated...,2025-09-28 22:12:24,Case06...[2]tester,,
chat_generated...,2025-09-28 22:12:26,Case11...[2]counselor,,
chat_generated...,2025-09-28 22:12:26,Case13...[3]counselor,,
chat_generated...,2025-09-28 22:12:26,Case14...[2]counselor,,
chat_generated...,2025-09-28 22:12:27,Case11...[2]tester,,
chat_generated...,2025-09-28 22:12:27,Case14...[2]tester,,
chat_generated...,2025-09-28 22:12:28,Case13...[3]tester,,
chat_generated...,2025-09-28 22:12:28,Case06...[3]counselor,,
chat_generated...,2025-09-28 22:12:29,Case06...[3]tester,,
chat_generated...,2025-09-28 22:12:29,Case02...[2]counselor,,
chat_generated...,2025-09-28 22:12:30,Case02...[2]tester,,
chat_generated...,2025-09-28 22:12:31,Case13...[4]counselor,,
chat_generated...,2025-09-28 22:12:31,Case06...[4]counselor,,
chat_generated...,2025-09-28 22:12:33,Case06...[4]tester,,
chat_generated...,2025-09-28 22:12:33,Case11...[3]counselor,,
chat_generated...,2025-09-28 22:12:35,Case02...[3]counselor,,
chat_generated...,2025-09-28 22:12:35,Case11...[3]tester,,
chat_generated...,2025-09-28 22:12:35,Case14...[3]counselor,,
chat_generated...,2025-09-28 22:12:35,Case02...[3]tester,,
chat_generated...,2025-09-28 22:12:36,Case13...[4]tester,,
chat_generated...,2025-09-28 22:12:36,Case14...[3]tester,,
chat_generated...,2025-09-28 22:12:38,Case06...[5]counselor,,
chat_generated...,2025-09-28 22:12:39,Case06...[5]tester,,
chat_generated...,2025-09-28 22:12:40,Case14...[4]counselor,,
chat_generated...,2025-09-28 22:12:41,Case02...[4]counselor,,
chat_generated...,2025-09-28 22:12:41,Case14...[4]tester,,
chat_generated...,2025-09-28 22:12:42,Case02...[4]tester,,
chat_generated...,2025-09-28 22:12:43,Case11...[4]counselor,,
chat_generated...,2025-09-28 22:12:44,Case11...[4]tester,,
chat_generated...,2025-09-28 22:12:46,Case13...[5]counselor,,
chat_generated...,2025-09-28 22:12:47,Case14...[5]counselor,,
chat_generated...,2025-09-28 22:12:48,Case14...[5]tester,,
chat_generated...,2025-09-28 22:12:48,Case06...[6]counselor,,
chat_generated...,2025-09-28 22:12:48,Case02...[5]counselor,,
chat_generated...,2025-09-28 22:12:49,Case02...[5]tester,,
chat_generated...,2025-09-28 22:12:49,Case06...[6]tester,,
chat_generated...,2025-09-28 22:12:54,Case06...[7]counselor,,
chat_generated...,2025-09-28 22:12:55,Case11...[5]counselor,,
chat_generated...,2025-09-28 22:12:55,Case06...[7]tester,,
chat_generated...,2025-09-28 22:12:56,Case11...[5]tester,,
chat_generated...,2025-09-28 22:12:57,Case14...[6]counselor,,
chat_generated...,2025-09-28 22:12:59,Case02...[6]counselor,,
chat_generated...,2025-09-28 22:12:59,Case14...[6]tester,,
chat_generated...,2025-09-28 22:12:59,Case06...[8]counselor,,
chat_generated...,2025-09-28 22:13:00,Case02...[6]tester,,
